baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,names
2997.481785,1.277989938,0.193215937,6.614309129,3.73E-11,1.08E-09,XM_003557566.4
288.9073345,-2.876649399,0.385075609,-7.470349538,8.00E-14,3.52E-12,XM_003557569.4
8.204136056,-3.490400845,0.752514339,-4.638318055,3.51E-06,3.83E-05,XM_003557577.4
383.2218537,1.950789174,0.269006742,7.251822608,4.11E-13,1.63E-11,XM_003557586.4
71.05474613,-3.501462328,0.608424911,-5.754962145,8.67E-09,1.69E-07,XM_003557591.4
9.843907087,3.609664691,1.077276586,3.350731592,0.000805984,0.004630135,XM_003557593.2
43.01657198,-1.308784559,0.375282471,-3.487465202,0.000487622,0.002982404,XM_003557595.4
641.7192338,-1.26655623,0.234795611,-5.394292623,6.88E-08,1.11E-06,XM_003557596.4
162.2405927,1.384457483,0.555790864,2.490968406,0.012739545,0.047395572,XM_003557599.4
320.9435298,1.085502243,0.285398406,3.803462883,0.000142687,0.001030976,XM_003557602.4
290.5844779,-1.432487662,0.28011984,-5.113838645,3.16E-07,4.39E-06,XM_003557616.4
413.6228646,-2.502852803,0.245155907,-10.20922902,1.80E-24,3.08E-22,XM_003557629.4
287.2922022,-1.372525904,0.366138186,-3.748655446,0.000177785,0.001246388,XM_003557633.4
4511.482796,-1.489873629,0.163363138,-9.120011109,7.51E-20,7.55E-18,XM_003557646.3
493.7969125,2.013643903,0.556716152,3.61700284,0.000298034,0.001948876,XM_003557648.3
339.2416608,-3.527232467,0.434794187,-8.11241864,4.96E-16,3.11E-14,XM_003557652.4
11.41669448,-6.263105748,2.263519424,-2.766976806,0.005657878,0.0242622,XM_003557666.4
494.3645727,-2.215536994,0.334761283,-6.618259348,3.63E-11,1.05E-09,XM_003557667.4
337.6055464,-1.162615709,0.276968962,-4.19763897,2.70E-05,0.00023614,XM_003557682.4
530.0282126,-1.01978829,0.097039753,-10.50897447,7.85E-26,1.53E-23,XM_003557691.4
14653.08926,1.036240893,0.302645945,3.423937809,0.000617207,0.003660137,XM_003557704.4
394.016302,-1.317118375,0.155373705,-8.477099594,2.31E-17,1.71E-15,XM_003557712.4
498.474976,1.380007783,0.357425839,3.860962564,0.000112941,0.000839942,XM_003557715.4
29.43910223,-1.094149913,0.327268428,-3.343279769,0.000827944,0.00473564,XM_003557716.4
113.1911323,1.0312892,0.25173308,4.096756764,4.19E-05,0.000349527,XM_003557722.4
52.56677882,-5.036513622,1.388493701,-3.627321911,0.000286376,0.001882633,XM_003557745.4
61.0882844,-4.41544624,0.686624357,-6.430657746,1.27E-10,3.42E-09,XM_003557747.3
784.4479398,2.406329538,0.328987537,7.314348627,2.59E-13,1.05E-11,XM_003557749.4
1.06553727,-3.234379902,1.108212257,-2.918556335,0.003516563,0.016259939,XM_003557756.4
534.9963133,2.141895377,0.358612028,5.972737126,2.33E-09,4.99E-08,XM_003557758.4
1454.987003,1.158983392,0.157171136,7.374021851,1.66E-13,6.94E-12,XM_003557764.4
223.2055169,1.105335495,0.240282929,4.600141583,4.22E-06,4.51E-05,XM_003557769.4
194.7264458,-1.23225167,0.35975231,-3.425277996,0.000614171,0.003646089,XM_003557774.4
16.45657134,-2.36064248,0.751565751,-3.14096601,0.001683916,0.008738157,XM_003557783.4
79.09616629,-2.437116816,0.515117524,-4.731185994,2.23E-06,2.54E-05,XM_003557790.4
216.1053908,-1.853687483,0.29333724,-6.319304986,2.63E-10,6.72E-09,XM_003557794.4
72.53290083,-1.172746911,0.218186474,-5.374975316,7.66E-08,1.22E-06,XM_003557795.4
82.32600997,-5.459131919,0.614008551,-8.890970506,6.06E-19,5.38E-17,XM_003557800.4
149.2637218,-1.692284999,0.491228817,-3.44500351,0.000571052,0.003419331,XM_003557801.3
313.5790176,1.464909707,0.315064337,4.649557364,3.33E-06,3.65E-05,XM_003557802.4
384.465168,2.055233625,0.259158552,7.930410215,2.18E-15,1.23E-13,XM_003557818.4
2596.403435,1.867006172,0.206306671,9.049664573,1.43E-19,1.41E-17,XM_003557827.4
91.40690263,-6.386940678,0.955563299,-6.683953524,2.33E-11,7.03E-10,XM_003557835.4
153.4632767,-3.074686885,0.335372117,-9.167986044,4.82E-20,4.94E-18,XM_003557851.4
536.4757515,1.356860557,0.196885782,6.891612713,5.52E-12,1.83E-10,XM_003557871.4
112.7705242,-1.625938767,0.481373689,-3.377705937,0.000730932,0.004247521,XM_003557890.4
865.8052332,1.525998233,0.310112442,4.920790099,8.62E-07,1.08E-05,XM_003557902.4
6428.078052,-2.515620501,0.453003516,-5.553203036,2.80E-08,4.92E-07,XM_003557909.3
226.9762113,-1.256088319,0.33120921,-3.792431742,0.000149179,0.001071743,XM_003557911.4
26.67993942,-2.12616974,0.630781132,-3.370693308,0.000749793,0.004344568,XM_003557920.4
387.7629334,1.319508028,0.271003183,4.868976133,1.12E-06,1.36E-05,XM_003557935.4
3500.813335,-1.132931,0.2683169,-4.222361692,2.42E-05,0.000214565,XM_003557940.4
11.51223527,1.88560446,0.658456614,2.86367305,0.0041876,0.01881908,XM_003557944.4
172.1722329,-1.449999289,0.265222036,-5.46711469,4.57E-08,7.68E-07,XM_003557945.4
19.33308495,1.197669652,0.440198872,2.720746753,0.006513464,0.027168824,XM_003557948.4
74.00898838,2.223305434,0.281883316,7.88732538,3.09E-15,1.71E-13,XM_003557956.4
132.0133082,-1.511430364,0.294536204,-5.131560549,2.87E-07,4.03E-06,XM_003557957.4
103.6545439,3.24984619,0.552283794,5.884377247,4.00E-09,8.24E-08,XM_003557967.4
175.9569536,-1.220525349,0.486609008,-2.508225968,0.012133904,0.045537002,XM_003557974.4
57.88264139,5.349536347,1.137397905,4.703311236,2.56E-06,2.87E-05,XM_003557979.4
116.4537587,-2.174559483,0.489522979,-4.442201037,8.90E-06,8.85E-05,XM_003557980.4
368.8808489,-1.031582331,0.317499605,-3.249082248,0.00115778,0.006353529,XM_003557982.4
83.89503113,-2.924064106,0.378141439,-7.732725923,1.05E-14,5.45E-13,XM_003558017.4
241.4327722,-1.421388937,0.262813531,-5.408355237,6.36E-08,1.03E-06,XM_003558029.4
12.79411819,-2.756603012,0.572554647,-4.814567527,1.48E-06,1.75E-05,XM_003558037.4
19.77990589,3.44931793,0.561524741,6.142771063,8.11E-10,1.89E-08,XM_003558041.3
104.6388174,-2.305131605,0.789913132,-2.918208992,0.003520483,0.016272758,XM_003558043.4
438.319249,-1.661493198,0.498247892,-3.334671805,0.000854001,0.004863568,XM_003558046.4
3.091044115,-4.658677511,1.614981262,-2.884663506,0.003918322,0.017818526,XM_003558047.4
1047.196623,-1.247026936,0.227523604,-5.480868424,4.23E-08,7.17E-07,XM_003558053.4
317.3453715,-1.348606442,0.322627177,-4.180076999,2.91E-05,0.000253569,XM_003558057.4
473.5659939,-2.269622328,0.159421768,-14.2365899,5.43E-46,4.61E-43,XM_003558058.4
39.25940692,-4.30412194,0.655992371,-6.561237795,5.34E-11,1.51E-09,XM_003558060.4
873.0206618,-1.352646009,0.296065881,-4.568733168,4.91E-06,5.17E-05,XM_003558065.4
1229.813519,1.610733522,0.242625686,6.638759274,3.16E-11,9.27E-10,XM_003558074.4
52.37736122,-3.597549862,0.437420666,-8.224462504,1.96E-16,1.31E-14,XM_003558094.4
153.9649171,-3.725026807,0.484979827,-7.680787116,1.58E-14,7.97E-13,XM_003558105.4
7.065307968,-1.741512776,0.638508774,-2.727468826,0.006382229,0.026714746,XM_003558115.4
1003.222331,-1.511613089,0.384607072,-3.930278972,8.48E-05,0.000652415,XM_003558122.4
171.2833641,1.071222051,0.409254191,2.617498057,0.008857699,0.03503105,XM_003558126.3
104.2765824,1.054282713,0.25691653,4.103600162,4.07E-05,0.000340383,XM_003558132.4
278.785841,-1.777448701,0.089023384,-19.96608775,1.09E-88,3.77E-85,XM_003558133.4
119.8604456,1.144055707,0.134341657,8.516016043,1.65E-17,1.25E-15,XM_003558136.4
470.6130479,-1.75213936,0.202283758,-8.661789662,4.64E-18,3.78E-16,XM_003558151.4
927.4778141,-1.874972567,0.309562877,-6.056839198,1.39E-09,3.13E-08,XM_003558153.4
71.59958421,-2.788865095,0.505804784,-5.513718298,3.51E-08,6.04E-07,XM_003558166.4
22.74209474,-3.022424918,0.438101993,-6.898907021,5.24E-12,1.75E-10,XM_003558167.3
418.9314617,2.244745541,0.357411591,6.280561667,3.37E-10,8.45E-09,XM_003558172.4
7515.425641,-1.369463993,0.162664818,-8.418931698,3.80E-17,2.73E-15,XM_003558173.4
12273.51314,1.498245033,0.267504057,5.600831072,2.13E-08,3.86E-07,XM_003558180.4
144.0553156,-2.691992116,0.661966804,-4.066657271,4.77E-05,0.000391051,XM_003558185.4
49.36639636,-1.748755188,0.630676379,-2.772824932,0.005557201,0.023884087,XM_003558192.4
304.1748034,1.540144431,0.190021711,8.10509718,5.27E-16,3.27E-14,XM_003558207.4
698.096232,1.98200768,0.232868347,8.51127991,1.72E-17,1.30E-15,XM_003558209.4
76.39156968,2.034889538,0.802590396,2.535402304,0.011231825,0.042650127,XM_003558226.4
1191.667229,1.148821779,0.312560468,3.675518485,0.000237367,0.001604052,XM_003558228.4
734.2202383,-2.993245847,0.314361021,-9.521682557,1.70E-21,2.09E-19,XM_003558233.4
615.5079109,-1.020252635,0.117798709,-8.660983192,4.68E-18,3.80E-16,XM_003558238.4
37.27136704,1.066569468,0.260780561,4.089911705,4.32E-05,0.000358299,XM_003558239.4
451.2728638,2.377062225,0.3943185,6.028279736,1.66E-09,3.66E-08,XM_003558240.4
2233.641665,1.579163621,0.28156828,5.608457105,2.04E-08,3.71E-07,XM_003558241.4
255.8869296,1.16951927,0.20146121,5.80518338,6.43E-09,1.27E-07,XM_003558242.4
2.819116845,-5.288129545,1.648515664,-3.207812737,0.001337486,0.00717633,XM_003558249.4
60.71783216,1.896220152,0.480006744,3.950403145,7.80E-05,0.000605397,XM_003558259.4
92.40022065,-1.966342906,0.322618975,-6.094938794,1.09E-09,2.50E-08,XM_003558260.3
4.21293352,-5.089013867,1.346696526,-3.778886904,0.000157531,0.001122518,XM_003558263.4
150.2775847,1.073718946,0.254060157,4.226239007,2.38E-05,0.000211344,XM_003558266.3
991.1641924,2.362462655,0.501262613,4.71302386,2.44E-06,2.75E-05,XM_003558272.4
35.41073591,1.560974706,0.509813166,3.061856402,0.00219969,0.010916448,XM_003558283.4
319.753437,-1.83167571,0.226193466,-8.097827698,5.59E-16,3.46E-14,XM_003558294.4
241.9086319,-1.180918483,0.397450285,-2.971235717,0.00296604,0.014053382,XM_003558313.4
5.032124777,-1.933661533,0.723696137,-2.671924631,0.007541759,0.030677276,XM_003558317.4
650.6129648,-2.168597497,0.267844469,-8.09648041,5.66E-16,3.49E-14,XM_003558318.4
10.13613684,-2.628084302,0.757015986,-3.471636465,0.000517296,0.003137279,XM_003558322.4
2787.782109,-1.370710827,0.237732635,-5.765766358,8.13E-09,1.59E-07,XM_003558334.4
120.3710098,1.172631455,0.21015188,5.579923697,2.41E-08,4.30E-07,XM_003558346.4
2381.833231,-2.011768499,0.441554192,-4.556107806,5.21E-06,5.45E-05,XM_003558358.4
97.04112376,2.096315012,0.531321822,3.945471325,7.96E-05,0.000616617,XM_003558385.4
1.358921507,3.381549005,1.095596593,3.086490982,0.002025341,0.010201482,XM_003558392.3
152.2787784,-1.639736186,0.269154056,-6.092184571,1.11E-09,2.54E-08,XM_003558394.4
