baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,names
708.9858288,1.276947929,0.346030599,3.690274595,0.000224012,0.00588179,XM_003570105.4
261.2438309,1.275701734,0.42456075,3.004756647,0.002657934,0.037129574,XM_010232619.3
143.3922636,1.275272301,0.4188587,3.044636059,0.00232962,0.033886852,XM_003560197.3
1165.743351,1.272771253,0.256777091,4.956716543,7.17E-07,5.46E-05,XM_003575624.4
87.81733816,1.271053973,0.157998719,8.044710597,8.64E-16,5.53E-13,XM_010232595.3
96.50273343,1.266550508,0.210654412,6.012456586,1.83E-09,2.97E-07,XM_010235928.3
67.38695581,1.264664891,0.217983363,5.801657858,6.57E-09,9.49E-07,XM_003578562.4
1071.669018,1.264434906,0.254871304,4.961072069,7.01E-07,5.35E-05,XM_003577677.4
603.4715988,1.261728872,0.249975668,5.047406745,4.48E-07,3.65E-05,XM_014899750.2
71.32576479,1.25493387,0.402717072,3.116167543,0.001832181,0.028576106,XM_003572419.4
567.0820865,1.252571702,0.19323742,6.482034901,9.05E-11,1.98E-08,XM_003571470.4
96.35238147,1.250719053,0.417242704,2.997581601,0.00272131,0.037821596,XM_010239520.3
23.67693664,1.249977463,0.419391308,2.980456293,0.002878193,0.039369252,XM_024456199.1
483.274344,1.249660366,0.366986275,3.405196464,0.000661165,0.013353573,XM_003557685.4
88.0105726,1.249484272,0.375901742,3.323965103,0.000887473,0.016511126,XM_024461223.1
2686.004696,1.237969063,0.39844939,3.106966889,0.001890176,0.029121153,XM_003573412.4
2037.46924,1.2342903,0.238122953,5.18341589,2.18E-07,1.96E-05,XM_024459674.1
526.3529975,1.223536935,0.28050989,4.361831722,1.29E-05,0.000604354,XM_010235674.3
682.7161389,1.223518851,0.226315118,5.406262139,6.44E-08,6.85E-06,XM_010235816.2
105.9379009,1.21861961,0.360490185,3.380451564,0.000723668,0.014214506,XR_002964039.1
456.7236123,1.216862766,0.300357165,4.051385844,5.09E-05,0.001841254,XR_002965048.1
39.1781282,1.215284555,0.321126164,3.784445783,0.000154051,0.004444053,XM_003574682.4
316.5556717,1.212187417,0.420438247,2.883152107,0.003937173,0.049195911,XM_010240444.3
3528.782344,1.209667025,0.244256143,4.952452835,7.33E-07,5.56E-05,XM_003575362.4
866.2121244,1.208796851,0.27847687,4.340744174,1.42E-05,0.000656004,XM_003569748.4
22.44928113,1.207964459,0.343399697,3.517663145,0.000435365,0.009760738,XR_001406077.2
347.7958403,1.203584423,0.392190988,3.068873226,0.002148677,0.032093179,XM_010235489.3
386.8797677,1.199086358,0.213376288,5.619585794,1.91E-08,2.44E-06,XM_003560336.4
26.08877673,1.192978641,0.396242621,3.010727714,0.002606224,0.036672742,XR_002960712.1
9118.075485,1.191519297,0.352934292,3.376037196,0.00073538,0.014353393,XM_003580736.4
50.7491758,1.190738628,0.195694417,6.084683711,1.17E-09,2.01E-07,XR_002962800.1
2737.678864,1.18903206,0.181440063,6.553304919,5.63E-11,1.28E-08,XM_003579578.4
96.12041149,1.185516611,0.363262064,3.263529911,0.001100336,0.019508654,XM_003563948.4
262.2169738,1.18468909,0.3477767,3.406464804,0.0006581,0.013299872,XM_003571951.4
17.11435545,1.184159911,0.364370953,3.249874618,0.001154559,0.020240265,XM_014901112.2
16.77357483,1.18376336,0.215864869,5.483816646,4.16E-08,4.81E-06,XM_003560458.3
10340.0112,1.179945649,0.293601206,4.018871939,5.85E-05,0.002049209,XM_003558767.4
3229.828139,1.177903129,0.24781886,4.753081053,2.00E-06,0.000126368,XM_003559469.4
288.2943919,1.175453804,0.246311915,4.77221658,1.82E-06,0.000116728,XM_024459129.1
19.24369418,1.169298279,0.33314651,3.509862011,0.000448339,0.009986768,XM_010232210.3
196.437524,1.163027263,0.328699692,3.538266963,0.000402763,0.009244656,XM_003580552.4
462.7708698,1.162262541,0.263824923,4.405431178,1.06E-05,0.000507001,XM_003580730.4
180.0111943,1.162236374,0.340088852,3.417449201,0.000632109,0.012893764,XM_003581151.3
10.97284541,1.161443426,0.322042276,3.606493653,0.000310362,0.007597447,XM_003565798.4
63.06345992,1.15766783,0.279529488,4.141487322,3.45E-05,0.00135221,XM_024459629.1
34.15509471,1.157237047,0.270083901,4.284731672,1.83E-05,0.000812,XM_024461348.1
199.0967404,1.156654021,0.332427654,3.479415768,0.000502508,0.010829351,XM_014900320.2
222.1798716,1.155387826,0.248695219,4.645798297,3.39E-06,0.000194432,XM_010237819.3
467.8190776,1.152410068,0.24654269,4.674282039,2.95E-06,0.000174333,XM_003561364.4
163.590182,1.145640292,0.242836525,4.717742893,2.38E-06,0.000145933,XM_024460280.1
7.563009502,1.139355121,0.383665307,2.969658971,0.002981305,0.04050305,XM_003581433.4
174.7124238,1.136520764,0.394374476,2.881831443,0.003953712,0.049346174,XM_003560851.4
185.1008791,1.131211724,0.317094949,3.567422718,0.00036051,0.008470427,XM_003562861.4
735.8471101,1.129737407,0.20513833,5.507198025,3.65E-08,4.29E-06,XM_010234375.3
287.4987833,1.117211572,0.276999798,4.033257718,5.50E-05,0.001952697,XM_003571955.3
8.394529388,1.116947631,0.360349019,3.099627229,0.001937643,0.029713699,XM_024459966.1
202.5532937,1.11545999,0.360803317,3.091601256,0.001990801,0.030385418,XM_003568708.4
66.61486671,1.106460804,0.304368951,3.635261747,0.000277699,0.006947759,XM_003560630.4
3697.362849,1.104379267,0.305081444,3.619948991,0.000294661,0.007299761,XM_003564729.4
57.72266961,1.093899812,0.334134451,3.273831267,0.001060999,0.019027218,XR_002962058.1
196.6224639,1.089341902,0.170188739,6.400787183,1.55E-10,3.15E-08,XM_003580335.4
7091.352771,1.087737014,0.254002999,4.282378628,1.85E-05,0.000815449,XM_010235338.3
1885.077731,1.086842834,0.159574638,6.810874526,9.70E-12,2.49E-09,XM_003574696.4
87.20199341,1.085240946,0.287925496,3.769172796,0.000163789,0.004659406,XM_010235814.3
9493.373046,1.080600959,0.261906975,4.125896078,3.69E-05,0.001428401,XM_010239230.3
2890.067897,1.078938392,0.320204961,3.36952428,0.000752981,0.014570951,XM_003565132.3
932.015496,1.077792893,0.242479544,4.44488173,8.79E-06,0.000431802,XM_003569053.4
126.4792984,1.077286239,0.299782687,3.593557219,0.000326194,0.007890238,XM_003565688.4
40.82146038,1.076040703,0.323077793,3.330593213,0.000866611,0.016224232,XM_003579861.4
857.0184196,1.072451135,0.191325485,5.605375225,2.08E-08,2.63E-06,XM_003581637.4
245.4661857,1.063948354,0.192945672,5.51423799,3.50E-08,4.15E-06,XM_003576593.4
1029.138763,1.062554568,0.150295648,7.069762701,1.55E-12,4.76E-10,XM_010230248.3
609.5346806,1.05954318,0.311886441,3.397208221,0.000680771,0.013623736,XM_003569265.4
77.46576911,1.057810512,0.305450476,3.463116261,0.000533958,0.011339202,XM_014897046.2
40.59896872,1.045024133,0.309013116,3.381811577,0.000720095,0.01416864,XR_002962974.1
44.07866869,1.043662291,0.314020881,3.323544237,0.000888813,0.016523633,XR_002966463.1
292.572114,1.043233108,0.27376604,3.810673922,0.000138588,0.004110038,XM_003569226.4
77.37377017,1.041882115,0.344750494,3.022133785,0.002509996,0.035710657,XM_003563757.3
995.4674964,1.036982526,0.139003846,7.460099543,8.65E-14,3.59E-11,XM_003565574.4
103.4399022,1.036540295,0.211183647,4.908241281,9.19E-07,6.65E-05,XM_024461667.1
14289.94296,1.033811073,0.25869992,3.99617855,6.44E-05,0.002227449,XR_732096.3
5087.929401,1.033301439,0.27020785,3.824098516,0.000131251,0.003945964,XM_024456192.1
41231.62636,1.032447537,0.247037803,4.179309903,2.92E-05,0.001181103,XM_003568587.4
