baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,names
122.5467639,1.722623927,0.472860134,3.642988285,0.000269491,0.009360475,XM_003571641.4
1065.639833,1.070724163,0.283988045,3.770314218,0.000163042,0.006553395,XM_003571847.4
65.69597866,-2.795189887,0.642914291,-4.34768666,1.38E-05,0.001043428,XM_003571865.4
239.2632192,-1.017937145,0.230896743,-4.408624965,1.04E-05,0.000837636,XM_003571927.4
2771.051196,1.600753434,0.182723691,8.760513871,1.94E-18,5.36E-15,XM_003572145.3
55.33240813,-1.470398522,0.355345988,-4.137934778,3.50E-05,0.002172765,XM_003572213.4
66.52771511,-3.23178424,0.287933437,-11.22406716,3.11E-29,3.85E-25,XM_003572317.4
49.80640799,-1.001214711,0.275924271,-3.628585142,0.000284979,0.009694751,XM_003572329.4
152.4920312,4.391473228,0.593348981,7.401164188,1.35E-13,1.08E-10,XM_003572347.4
207.95433,-3.55943398,0.910218483,-3.910527027,9.21E-05,0.00431278,XM_003572577.4
128.3924297,-1.079954511,0.273231969,-3.952518856,7.73E-05,0.003835709,XM_003572598.4
38.42245388,-2.255379636,0.608701802,-3.705229108,0.0002112,0.007774422,XM_003572617.4
75.55171243,1.778082793,0.533382503,3.3335979,0.000857305,0.021808173,XM_003572840.4
506.8582082,1.053046335,0.206566546,5.097855167,3.44E-07,4.87E-05,XM_003573220.4
100.9063943,-1.080688071,0.358049786,-3.018262024,0.00254229,0.044620516,XM_003573305.4
608.5622085,1.766910899,0.418532943,4.221677005,2.42E-05,0.001616609,XM_003573346.4
346.2970365,2.015631852,0.308148886,6.541097319,6.11E-11,2.44E-08,XM_003573391.4
1165.043028,1.617793509,0.42288293,3.825629729,0.000130438,0.005567759,XM_003573421.4
591.638208,-1.322838791,0.285054909,-4.640645529,3.47E-06,0.000339728,XM_003573487.4
76.8035117,2.105529731,0.651864185,3.230012907,0.001237846,0.027731335,XM_003573491.4
532.2438504,1.168271258,0.319169099,3.660352031,0.000251869,0.008936124,XM_003573630.4
396.4781258,1.424802973,0.407191542,3.499097658,0.000466836,0.01394964,XM_003573712.4
181.9940691,-1.028752511,0.267220291,-3.84982932,0.0001182,0.005142744,XM_003573759.4
